OBJECTID,ID_No,Name,Name_Other,Components,Part_of,Rec_Type,Rec_Note,Country,State_Prov,Latitude,Longitude,Loc_Note,Dep_Type,Dep_Note,Dep_Form,Commods,Status,Stat_Note,Oth_Mins,Age_Mzn,Age_Ma,Host_Age,HAge_Ma,Host_Lith,Host_Unit,Assoc_Rock,Alteration,Company,Comments,Ref_List,Discov_Yr,Expl_Note,Mine_Meth,P_Status,PStat_Note,P_Years,P_refs,P_Note,RR_Ore_Mt,RR_TREO_Mt,RR_TREOgrd,RR_REE_grd,RR_Cutoff,RR_HM_Mt,RR_HM_pct,RR_min_Mt,RR_min_pct,RR_mon_Mt,RR_mon_pct,RR_oth_grd,RR_Yr_Est,RR_Refs,RR_RegCode,RR_Note,Region,has_REE,lat_z,lon_z,region_Africa,region_Antarctica,region_China,region_East Asia,region_Europe,region_Middle East,region_North America,region_Oceania,region_Russian Federation,region_South America,region_South and Central Asia,is_composite_system,is_part_of_complex,rec_type_district or area,rec_type_district or area(?),rec_type_intrusion or complex,rec_type_intrusion or complex(?),rec_type_site,rec_type_site(?),system_class,system_alkaline_intrusive,system_carbonatite,system_clay_laterite,system_hydrothermal,system_other,system_pegmatite,system_placer,system_skarn,system_vein,dep_form_ ,"dep_form_banded or laminated, disseminated, massive","dep_form_banded or laminated, lens, stockwork","dep_form_banded or laminated, lens, veinlet","dep_form_banded or laminated, massive",dep_form_bedded or layered,"dep_form_bedded, disseminated, banded",dep_form_bedded; pelletal; bioclasts,dep_form_breccia,"dep_form_breccia pipes, nests, veins","dep_form_breccia, concretions","dep_form_breccia, massive, layered, dikes, veins",dep_form_brecciated,dep_form_dike,"dep_form_dike, disseminated, stockwork","dep_form_dike, lens","dep_form_dike, vein","dep_form_dike, vein, lens","dep_form_dike, veins",dep_form_dike-shaped body,dep_form_dikes,dep_form_dikes and plugs,dep_form_dikes or sills,"dep_form_dikes, breccia, blanket-shaped bodies","dep_form_dikes, plugs, breccia","dep_form_dikes, sills","dep_form_dikes, vein","dep_form_dikes, veins, cement, breccia fillings","dep_form_dikes, veins, sills, tock-like bodies","dep_form_dikes, veins, veinlets",dep_form_disseminated,"dep_form_disseminated, dikes","dep_form_disseminated, layers","dep_form_disseminated, stratabound","dep_form_disseminated, vein","dep_form_disseminated, veins","dep_form_disseminated, veins, lenses",dep_form_laterite,dep_form_layer,"dep_form_layer, banded, disseminated",dep_form_lens,dep_form_lens or lensoid,"dep_form_lens or lensoid, vein, veinlet, breccia","dep_form_lens, dike","dep_form_lens, dikes, pegmatite","dep_form_lens, dikes, pegmatites","dep_form_lens, disseminated","dep_form_lens, vein","dep_form_lens, vein, nodules",dep_form_lenticular,"dep_form_mantle-shaped, veins",dep_form_massive,dep_form_massive layers or bands,"dep_form_massive, breccia","dep_form_massive, lens, vein","dep_form_massive, oolitic, breccia","dep_form_massive, vein","dep_form_massive, vein, veinlet","dep_form_nest, lens, vein, disseminated","dep_form_nests, veinlets",dep_form_nodular,dep_form_pegmatite,dep_form_pegmatite dikes,dep_form_pegmatite(?),"dep_form_pegmatite, disseminated","dep_form_pegmatite, other","dep_form_pegmatite, stockwork, vein",dep_form_pegmatites,"dep_form_pegmatites, disseminated","dep_form_pegmatites, veins","dep_form_pegmatitic, sill, vein, stockwork","dep_form_plug, dike","dep_form_seams, dikes",dep_form_sheets,dep_form_sill,"dep_form_stock, breccia, dikes, sills",dep_form_stockwork,"dep_form_stockwork, stratiform","dep_form_stockwork, vein","dep_form_stockwork, veins",dep_form_stratabound,dep_form_stratiform,"dep_form_stratiform oolitic, massive","dep_form_stratiform, lensoid","dep_form_stratiform, nodular, pebbles","dep_form_stratiform, oolitic","dep_form_stratiform, pelletal to massive","dep_form_stratiform, pelletal, nodular","dep_form_stratiform, roll, lenticular, tabular","dep_form_stratiform, veinlets, disseminations",dep_form_stratiform; lenses and nodules,dep_form_tabular,"dep_form_tabular, roll-shape",dep_form_unknown,dep_form_vein,"dep_form_vein, dike","dep_form_vein, dikes, lenses","dep_form_vein, lens, stockwork, dike","dep_form_vein, stockwork","dep_form_vein, stockwork, breccia, massive","dep_form_vein, stockwork, dike","dep_form_vein, stockwork, mineralized cupolas","dep_form_vein, veinlets",dep_form_vein-shaped,dep_form_veinlets,"dep_form_veinlets, disseminations",dep_form_veins,"dep_form_veins, dikes","dep_form_veins, lens","dep_form_veins, lenses","dep_form_veins, loads","dep_form_veins, nests","dep_form_veins, other(?)","dep_form_veins, pegmatite","dep_form_veins, pegmatites","dep_form_veins, pegmatites, dikes","dep_form_veins, stockwork","dep_form_veins, veinlets, stockworks",has_Nb,has_Ta,has_Th,has_U,has_P,has_F,has_Zr,commodity_count,is_producing,is_prospect,is_occurrence_only
1345,1204,Mud Lake,Mud, ,Blue River,district or area, ,Canada,British Columbia,52.1319,-119.1789, ,carbonatite, , ,REE,Showing, ,,,,Carboniferous,"328 ± 30 Ma (U-Pb, zircon)","carbonatite, rauhaugite",Mud Lake/AEG carbonatite,,,Ultra Resources Corporation,,Kulla and Hardy (2015); Pell (1994); Ultra Uranium Corporation (2010),,,,No production,,,,,,,,,,,,,,,,,,,,,North America,0,0.9412253483998878,-2.0289450195442944,False,False,False,False,False,False,True,False,False,False,False,1,1,True,False,False,False,False,False,carbonatite,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,1,0,0
1346,1205,Mulvehill, , , ,district or area, ,Canada,British Columbia,50.8542,-118.1233, ,paleoplacer,paleoplacer U-Au-PGE-Sn-Ti-diamond-magnetite-garnet-zircon, ,"Th, REE, SIL",Showing, ,,,,,,,,,,,,British Columbia Geological Survey (2014),,,,No production,,,,,,,,,,,,,,,,,,,,,North America,0,0.9034086609665408,-2.0158520388622856,False,False,False,False,False,False,True,False,False,False,False,1,1,True,False,False,False,False,False,placer,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,1,0,0,0,0,1,1,0,0
1347,1476,Music Valley, , , ,district or area(?), ,United States,California,33.98423,-115.93254, ,metamorphic, , ,REE,Occurrence, ,,Precambrian,,,,gneiss,Pinto Gneiss,,,,Xenotime is irregularly distributed and only locally concentrated enough to result in a radioactive anomaly.,Evans (1964); Long and others (2010),1949,,,No production,,,,,0.050 exploitable,0.0043 exploitable,8.6,,,,,,,,,,1983,Jackson and Christiansen (1993),Not compliant,,North America,1,0.4041002298012137,-1.9886792666389843,False,False,False,False,False,False,True,False,False,False,False,1,1,False,True,False,False,False,False,other,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,1,0,1
1348,1209,Nadir Bay,Ena Lake, , ,district or area, ,Canada,Saskatchewan,59.8333,-108.3353, ,metamorphic,metamorphic-metasomatic; structurally controlled granitic-hosted REE-Th, ,"REE, Th",Occurrence, ,biotite,,,,,gneiss,,,,,,Normand (2014),,,,No production,,,,,,,,,,,,,,,,,,,,,North America,1,1.1691673039443642,-1.8944480080594248,False,False,False,False,False,False,True,False,False,False,False,1,1,True,False,False,False,False,False,other,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,1,0,0,0,0,1,1,0,1
1349,1331,Nain, , , ,district or area, ,Jamaica,Saint Elizabeth,17.9501,-77.6196, ,bauxite tailings,red mud, ,"Fe, Al, REE",Occurrence, ,,,,,,,,,,Alpart,REE is approximately twice as concentrated in red mud than original karst bauxite ore/laterite.,U.S. Geological Survey (2012); Wagh and Pinnock (1987),,,,No production,,,,,,,,,,,,,,,,,,,,,North America,0,-0.07046945202992795,-1.5134703017934412,False,False,False,False,False,False,True,False,False,False,False,1,1,True,False,False,False,False,False,other,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,1,0,1
1350,1477,Natchez Trace deposit, , , ,district or area, ,United States,Tennessee,35.833,-88.2, ,shoreline placer,marine placer, ,"Ti, Zr, REE",Occurrence, ,quartz,Cretaceous,,,,sand,McNairy Formation,,,,,Towner (1992); Towner and others (1988),,,,No production,,,,,,,,,,,,,,,,,,,,,North America,1,0.45881914443387295,-1.644702750455741,False,False,False,False,False,False,True,False,False,False,False,1,1,True,False,False,False,False,False,placer,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,1,1,1,0,1
1351,1210,Nechalacho,Thor Lake, , ,intrusion or complex(?), ,Canada,Northwest Territories,62.0975,-112.5888, ,alkaline igneous,metasomatized peralkaline, ,"REE, Ta, Nb, Zr, Ga",Deposit, ,,Paleoproterozoic,,Paleoproterozoic,,"nepheline sodalite syenite, foyaite, syenite",,,"hydrothermal, metasomatic",Avalon Rare Metals (2012),,Avalon Rare Metals Inc. (2012); Bakker and others (2011); Clarke (2012); Walters and Lusty (2011); Syrett (2012c); Syrett (2013); Watts (2012b),,,,No production,,,,Production planned to start in 2015.,Upper zone— 30.64 indicated + 119.29 inferred; Lower zone— 57.49 indicated + 107.59 inferred,,"Upper zone— 1.48 indicated, 1.26 inferred; Lower zone— 1.56 indicated + 1.35 inferred",,,,,,,,,"Upper zone indicated: 2.99% ZrO2, 0.4% Nb2O5, 396 ppm Ta2O5; Upper zone inferred: 2.83%ZrO2, 0.37%Nb2O5, 354 ppm Ta2O5",2011,Avalon Rare Metals Inc. (2012),NI 43-101 compliant,,North America,1,1.2361818955437878,-1.9472056751027398,False,False,False,False,False,False,True,False,False,False,False,1,1,False,False,False,True,False,False,alkaline_intrusive,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1,0,0,0,0,1,3,1,0,0
1352,1211,Nemegosenda Lake, , , ,intrusion or complex, ,Canada,Ontario,48.0048,-83.0705, ,carbonatite, , ,"Nb, REE, P",Occurrence, ,"nepheline, aegirine, nepheline, biotite, sodic amphibole, wollastonite, andradite (melanite)",Mesoproterozoic(?),,Mesoproterozoic(?),"1010 Ma, minimum (K-Ar, nepheline)","fenite, malignite, carbonatite, pegmatite, syenite breccia, jacupirangite",Nemegosenda Lake alkalic complex,,,,,British Sulphur Corp. Ltd. (1987); Ontario Geological Survey (2014); Pell (1996); Woolley (1987),,,,No production,,,,,,,,,,,,,,,,,,,,20 Mt at 0.47% Nb2O5.,North America,1,0.8190736299165461,-1.5810797451427787,False,False,False,False,False,False,True,False,False,False,False,1,1,False,False,True,False,False,False,carbonatite,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0,0,0,1,0,0,2,1,0,1
1353,1213,Nigeria, ,"includes Nigeria 1, 2, 3, 4, 5, and 6", ,district or area, ,Canada,Saskatchewan,56.508,-106.1527, ,other igneous deposit(?),pegmatite, ,"REE, Th",Showing, ,,,,,,pegmatite,,,,,,Saskatchewan Geological Survey (2014),,,,No production,,,,,,,,,,,,,,,,,,,,,North America,0,1.0707468369160256,-1.8673764472063057,False,False,False,False,False,False,True,False,False,False,False,1,1,True,False,False,False,False,False,pegmatite,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,1,0,0,0,0,1,1,0,0
1354,1214,Niobec, , ,St. Honoré complex,site,Nb mine,Canada,Québec,48.5349,-71.1539,In Saint Honoré complex.,carbonatite, , ,"Nb, REE",Deposit, ,,,,,,"dolomitic carbonatite, calcite carbonatite",Saint Honoré complex,"syenite, ijulite, fenite",,Iamgold (2013),,Bergeron and others (2015); Chakhmouradian and others (2015); Engineering and Mining Journal (2012); Grenier and Tremblay (2013); Weng and others (2015),,,,No production,,,,,531.4 indicated + 527.2 inferred,,"1.64 indicated, 1..83 inferred",,0.5,,,,,,,,2013,Grenier and Tremblay (2013),NI 43-101 compliant,,North America,1,0.8347632487694983,-1.43327393461301,False,False,False,False,False,False,True,False,False,False,False,1,1,False,False,False,False,True,False,carbonatite,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0,0,0,0,0,0,1,1,0,0
1355,1215,Nipissis, , , ,district or area, ,Canada,Québec,51.0,-65.25, ,other igneous deposit, , ,"P, REE",Occurrence, ,,,,,,granitic gneiss,,,,,Hydrothermal apatite and magnetite mineralization.,Mariano (1989),,,,No production,,,,,,,,,,,,,,,,,,,,,North America,1,0.907723972094178,-1.3600457718160124,False,False,False,False,False,False,True,False,False,False,False,1,1,True,False,False,False,False,False,other,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,1,0,0,1,1,0,1
1356,1216,Nisikkatch Lake,Nisikkatch Lake South; JAK 5 and 8, ,Nisikkatch-Hoidas Lakes,district or area, ,Canada,Saskatchewan,59.8719,-107.9014, ,other igneous deposit,pegmatite/shear zone veins; Hoidas Lake type rare earth deposit,"vein, dike","REE, Th",Occurrence, ,"feldspar, pyroxene, amphibole",,,,,,,,,Great Western Minerals Group (2000),,Normand (2014); Normand and McEwan (2009),,,,No production,,,,,,,,,,,,,,,,,,,,,North America,1,1.1703097662867974,-1.8890661926767762,False,False,False,False,False,False,True,False,False,False,False,1,1,True,False,False,False,False,False,pegmatite,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,1,0,0,0,0,1,1,0,1
1357,1478,No Name Creek, , , ,district or area, ,United States,Alaska,66.1191,-150.0608, ,alluvial placer, , ,"Au, REE, Sn",Occurrence, ,,,,,,,,,,,,U.S. Geological Survey (2008),,,,No production,,,,,,,,,,,,,,,,,,,,,North America,1,1.3552110809409452,-2.411984163276505,False,False,False,False,False,False,True,False,False,False,False,1,1,True,False,False,False,False,False,placer,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,1,0,1
